Age,Job,MaritalStatus,EducationLevel,CurrentCustomer,UsesRelevantService,ContactMeans,ContactDay,ContactMonth,ContactsTotal,DaysFromPrevAttempt,PrevAttempts,PrevOutcome,CallStartTime,CallEndTime,Outcome
46,construction worker,married,secondary,1,0,mobile-phone,6,may,1,55,5,success,15:49:06,15:53:12,1
37,data analyst,divorced,tertiary,1,0,,5,jun,1,-1,0,,16:48:01,16:51:48,0
32,engineer,married,tertiary,0,0,mobile-phone,9,jul,2,-1,0,,12:11:29,12:20:19,0
41,data analyst,married,tertiary,1,0,mobile-phone,29,jan,1,195,5,other,16:44:33,16:45:58,0
30,data analyst,married,tertiary,0,0,mobile-phone,3,jun,1,-1,0,,14:35:44,14:38:56,0
29,technician,single,secondary,0,0,mobile-phone,12,feb,2,183,4,success,17:34:17,17:39:45,1
47,data analyst,married,tertiary,1,0,mobile-phone,16,apr,2,268,1,failure,10:43:25,10:44:56,0
40,construction worker,single,secondary,1,0,,16,may,1,-1,0,,16:35:53,16:39:27,0
58,retired,married,primary,0,0,,18,jun,2,-1,0,,12:47:39,12:48:34,0
39,data analyst,single,secondary,0,0,mobile-phone,29,aug,2,-1,0,,11:51:26,11:52:36,0
49,entrepreneur,married,tertiary,1,1,,19,may,6,-1,0,,12:17:43,12:21:46,0
31,technician,single,,0,0,,4,jul,1,-1,0,,16:32:07,16:36:24,0
40,self-employed,married,tertiary,1,0,mobile-phone,11,aug,4,-1,0,,09:52:52,09:57:17,0
57,retired,married,tertiary,0,0,mobile-phone,12,aug,4,-1,0,,15:26:29,15:28:25,0
56,engineer,married,secondary,0,0,mobile-phone,28,may,2,-1,0,,09:34:24,09:37:02,0
32,technician,single,tertiary,0,0,mobile-phone,22,may,1,109,1,failure,14:58:08,15:11:24,1
39,self-employed,married,tertiary,0,0,,6,jun,1,-1,0,,16:13:56,16:23:10,1
33,construction worker,married,secondary,1,0,mobile-phone,14,may,2,370,1,failure,17:51:13,17:52:25,0
41,construction worker,married,secondary,0,0,,20,jun,1,-1,0,,14:21:31,14:22:19,0
49,data analyst,divorced,tertiary,0,1,mobile-phone,6,aug,3,-1,0,,09:46:51,09:48:10,0
33,data analyst,single,tertiary,0,0,mobile-phone,23,jun,2,107,2,success,11:32:38,11:38:20,1
29,technician,married,secondary,0,0,mobile-phone,4,feb,2,-1,0,,12:29:02,13:15:17,1
50,construction worker,married,primary,1,0,,4,jun,3,-1,0,,16:57:59,17:00:49,0
58,data analyst,divorced,tertiary,0,0,mobile-phone,2,feb,1,-1,0,,15:36:32,15:45:13,1
25,civil servant,single,secondary,0,1,mobile-phone,21,jul,2,-1,0,,11:22:59,11:41:24,1
30,technician,married,tertiary,1,0,mobile-phone,5,mar,2,-1,0,,13:37:11,13:40:03,0
42,civil servant,divorced,secondary,0,0,mobile-phone,28,jan,1,-1,0,,15:30:23,15:31:11,0
30,construction worker,single,tertiary,0,0,mobile-phone,7,apr,4,-1,0,,13:53:45,14:01:30,1
32,civil servant,single,secondary,0,0,mobile-phone,7,aug,1,-1,0,,16:24:40,16:28:55,1
28,data analyst,single,tertiary,0,0,mobile-phone,29,sep,1,232,4,success,10:04:09,10:18:14,1
44,data analyst,married,,0,0,mobile-phone,28,dec,1,-1,0,,14:48:36,15:03:29,1
48,data analyst,divorced,tertiary,0,0,mobile-phone,8,may,1,-1,0,,12:01:30,12:04:58,0
45,engineer,divorced,secondary,0,1,mobile-phone,7,jul,1,-1,0,,11:51:41,12:01:15,1
45,data analyst,single,tertiary,0,0,,12,may,2,-1,0,,11:05:37,11:06:32,0
40,data analyst,married,tertiary,1,0,mobile-phone,2,feb,1,-1,0,,15:39:54,15:44:33,0
38,technician,single,secondary,0,0,mobile-phone,29,jul,2,-1,0,,16:19:34,16:26:06,0
61,retired,divorced,primary,0,0,mobile-phone,25,nov,1,-1,0,,12:01:05,12:06:47,1
20,student,single,,0,0,mobile-phone,16,jun,1,-1,0,,12:17:11,12:20:45,0
27,construction worker,single,secondary,0,0,,23,jun,2,-1,0,,12:36:53,12:45:11,1
69,technician,married,tertiary,0,0,mobile-phone,29,jul,1,267,1,failure,17:37:25,17:45:23,1
37,data analyst,single,tertiary,0,0,,5,jun,1,-1,0,,10:58:28,11:17:11,1
37,technician,single,tertiary,0,0,,1,jul,2,-1,0,,12:42:48,13:01:43,1
34,construction worker,married,secondary,0,0,mobile-phone,1,jun,1,-1,0,,10:55:33,11:01:12,1
54,data analyst,married,tertiary,0,0,mobile-phone,2,oct,2,119,1,success,17:03:01,17:17:10,1
77,retired,married,,0,0,mobile-phone,27,apr,2,182,2,failure,13:29:41,13:32:08,0
49,civil servant,single,secondary,1,0,mobile-phone,8,may,1,-1,0,,12:03:14,12:03:57,0
36,civil servant,single,secondary,1,1,mobile-phone,4,may,5,341,3,failure,09:42:09,09:55:04,1
42,technician,divorced,tertiary,1,0,,20,jun,7,-1,0,,14:56:33,14:56:42,0
46,technician,married,secondary,0,1,mobile-phone,27,feb,1,-1,0,,10:09:07,10:11:02,1
57,data analyst,married,secondary,1,0,mobile-phone,4,aug,1,-1,0,,17:31:24,17:34:01,0
31,construction worker,married,secondary,1,0,,8,may,1,-1,0,,17:40:19,17:44:05,0
27,self-employed,single,secondary,0,0,mobile-phone,30,jul,3,-1,0,,13:56:47,13:58:07,0
60,technician,married,secondary,0,0,mobile-phone,13,mar,2,-1,0,,11:51:16,11:56:12,1
33,technician,married,secondary,0,0,mobile-phone,9,nov,1,462,1,failure,09:51:57,09:59:02,0
33,civil servant,married,secondary,0,0,mobile-phone,4,may,1,182,1,success,09:32:08,09:40:17,1
29,construction worker,single,secondary,1,0,,20,jun,1,-1,0,,13:47:01,14:14:44,1
86,retired,divorced,primary,0,0,telephone,26,aug,1,-1,0,,15:48:27,15:51:36,1
30,engineer,divorced,secondary,1,0,mobile-phone,18,jul,2,-1,0,,17:18:27,17:29:25,1
51,data analyst,married,primary,1,0,,7,may,2,-1,0,,14:20:30,14:22:24,0
33,student,single,,0,0,mobile-phone,30,apr,1,-1,0,,16:41:37,16:47:29,1
26,self-employed,single,secondary,0,0,mobile-phone,7,apr,1,-1,0,,12:07:31,12:09:59,1
27,engineer,married,secondary,1,1,mobile-phone,18,may,5,-1,0,,15:55:35,15:58:12,0
60,retired,married,secondary,0,0,mobile-phone,13,jan,3,-1,0,,11:27:29,11:33:49,1
31,data analyst,married,tertiary,1,0,mobile-phone,30,jul,19,-1,0,,12:38:13,12:39:25,0
34,technician,single,secondary,1,0,mobile-phone,22,jul,2,160,8,other,17:02:12,17:05:06,1
31,data analyst,single,tertiary,0,0,mobile-phone,16,jul,2,-1,0,,10:34:52,10:38:37,0
32,technician,single,tertiary,0,0,mobile-phone,18,feb,2,-1,0,,17:12:38,17:14:07,1
42,data analyst,married,tertiary,1,0,,15,may,3,-1,0,,11:00:57,11:02:35,0
47,data analyst,married,tertiary,0,1,mobile-phone,21,aug,1,-1,0,,10:56:31,11:02:45,1
52,engineer,married,secondary,0,0,mobile-phone,4,feb,2,-1,0,,11:13:06,11:14:35,0
31,technician,single,tertiary,0,0,mobile-phone,8,jun,3,-1,0,,09:28:58,09:30:45,1
31,data analyst,married,tertiary,1,0,mobile-phone,27,aug,9,-1,0,,15:33:48,15:35:28,0
27,civil servant,single,secondary,0,0,mobile-phone,8,jan,1,189,1,success,12:32:29,12:35:00,0
40,technician,married,secondary,0,0,mobile-phone,13,aug,2,-1,0,,13:53:45,14:24:27,1
35,engineer,married,secondary,1,0,mobile-phone,5,may,1,-1,0,,17:07:55,17:10:06,0
56,construction worker,divorced,primary,1,1,mobile-phone,8,may,1,-1,0,,09:28:10,09:40:18,1
51,retired,married,secondary,0,1,mobile-phone,21,jul,5,-1,0,,13:39:32,13:48:56,0
35,civil servant,married,tertiary,0,0,mobile-phone,18,aug,6,-1,0,,13:55:43,13:56:28,0
37,technician,married,secondary,0,0,,16,jun,2,-1,0,,12:20:26,12:22:46,0
52,construction worker,married,secondary,0,0,,16,jun,1,-1,0,,17:54:09,17:56:52,0
53,engineer,divorced,secondary,1,0,,15,may,2,-1,0,,13:56:00,14:05:59,0
28,construction worker,married,secondary,1,0,mobile-phone,29,jan,2,-1,0,,09:18:05,09:28:07,0
53,data analyst,married,tertiary,0,0,mobile-phone,11,nov,3,97,7,success,17:35:30,17:38:16,1
43,data analyst,divorced,tertiary,1,0,mobile-phone,3,jun,1,20,1,other,16:12:57,16:16:04,1
37,construction worker,single,tertiary,1,0,mobile-phone,15,apr,2,146,4,failure,14:23:38,14:34:01,0
31,data analyst,married,tertiary,0,0,mobile-phone,30,apr,1,-1,0,,16:29:17,16:36:58,1
33,self-employed,married,tertiary,0,0,mobile-phone,6,oct,1,-1,0,,17:10:46,17:21:35,1
46,data analyst,married,tertiary,0,0,mobile-phone,2,feb,1,-1,0,,10:38:06,10:42:07,0
29,engineer,married,tertiary,0,0,mobile-phone,25,may,2,88,1,failure,10:53:04,10:58:48,1
43,technician,married,secondary,0,0,mobile-phone,25,aug,7,-1,0,,16:56:35,17:02:38,1
32,retired,married,primary,0,0,mobile-phone,13,aug,2,-1,0,,13:16:29,13:18:41,0
43,entrepreneur,married,secondary,1,0,mobile-phone,18,jul,3,-1,0,,16:54:37,17:05:12,1
64,retired,married,,0,0,telephone,3,feb,2,-1,0,,11:43:12,11:46:51,1
46,data analyst,married,tertiary,0,0,mobile-phone,17,sep,1,-1,0,,13:52:02,14:01:05,1
43,construction worker,married,primary,1,0,mobile-phone,4,feb,2,204,2,call-again,16:17:19,16:19:11,0
36,technician,single,secondary,0,0,telephone,31,jul,7,-1,0,,10:46:54,10:47:49,0
27,student,single,tertiary,0,0,telephone,2,mar,3,322,1,other,13:15:03,13:18:10,1
33,construction worker,single,secondary,1,0,,30,may,2,-1,0,,16:00:27,16:11:19,0
44,construction worker,divorced,secondary,0,1,mobile-phone,15,jul,5,-1,0,,09:56:56,10:00:10,0
48,unemployed,married,secondary,0,0,mobile-phone,12,aug,2,178,10,success,12:33:41,12:42:05,1
57,data analyst,married,tertiary,0,0,mobile-phone,1,jun,1,-1,0,,14:55:01,14:59:56,1
36,entrepreneur,single,secondary,0,0,mobile-phone,25,jul,3,-1,0,,17:18:01,17:20:22,0
41,civil servant,married,primary,0,0,,9,jun,2,-1,0,,09:01:26,09:06:42,0
57,technician,divorced,secondary,1,1,mobile-phone,29,jan,3,246,2,failure,12:14:41,12:17:29,0
46,data analyst,married,tertiary,0,0,mobile-phone,18,nov,2,110,3,other,17:37:29,17:49:25,1
59,construction worker,married,primary,0,0,mobile-phone,25,aug,6,-1,0,,16:44:02,17:03:14,1
29,data analyst,married,tertiary,0,0,,15,may,2,-1,0,,11:43:04,12:03:28,1
54,construction worker,married,primary,0,0,,19,jun,2,-1,0,,11:18:07,11:21:27,0
33,data analyst,married,tertiary,0,0,mobile-phone,8,aug,2,-1,0,,14:17:28,14:20:15,0
40,technician,married,secondary,1,0,mobile-phone,4,feb,4,196,5,failure,17:37:06,17:38:43,0
46,retired,married,primary,0,0,,17,jun,1,-1,0,,10:33:05,10:34:17,0
22,student,single,secondary,0,0,mobile-phone,30,oct,2,-1,0,,15:59:49,16:05:57,1
49,civil servant,married,secondary,1,0,mobile-phone,17,nov,2,104,1,failure,14:26:21,14:37:12,1
45,self-employed,married,secondary,0,0,mobile-phone,19,nov,1,111,2,failure,09:34:17,09:37:17,0
30,construction worker,married,secondary,1,1,mobile-phone,12,may,2,-1,0,,09:22:20,09:27:46,0
40,civil servant,divorced,secondary,1,0,,30,may,1,-1,0,,12:32:12,12:35:09,0
44,civil servant,married,secondary,1,0,,20,may,8,-1,0,,15:40:22,15:42:31,0
41,,single,,0,0,mobile-phone,27,oct,1,188,1,success,16:39:43,16:42:06,1
26,construction worker,single,secondary,1,0,,9,may,1,-1,0,,10:04:16,10:15:10,1
52,data analyst,married,tertiary,0,0,mobile-phone,17,nov,1,91,2,failure,09:28:11,09:31:40,1
77,retired,married,primary,0,0,telephone,8,sep,4,-1,0,,15:39:24,15:42:04,0
35,data analyst,married,tertiary,1,0,mobile-phone,20,apr,1,-1,0,,14:18:35,14:32:55,1
57,unemployed,married,primary,1,0,mobile-phone,20,nov,2,-1,0,,17:26:42,17:30:33,0
27,student,single,secondary,0,0,mobile-phone,25,jan,1,245,1,other,16:02:36,16:04:03,0
27,student,single,tertiary,0,0,mobile-phone,28,jul,1,148,4,success,12:56:05,13:03:47,1
47,technician,married,tertiary,1,0,telephone,23,jul,9,-1,0,,17:06:21,17:06:39,0
52,construction worker,divorced,primary,1,0,,7,may,3,-1,0,,17:06:51,17:08:45,0
32,data analyst,divorced,tertiary,0,0,mobile-phone,12,aug,2,-1,0,,14:03:33,14:06:57,0
36,unemployed,divorced,secondary,1,0,mobile-phone,30,jan,1,2,2,call-again,17:00:48,17:03:37,0
53,construction worker,married,secondary,1,1,mobile-phone,6,may,1,302,1,failure,14:38:34,14:39:16,0
36,technician,married,tertiary,0,0,mobile-phone,12,feb,2,183,1,success,12:47:23,12:54:22,1
40,construction worker,single,primary,1,1,mobile-phone,11,may,2,-1,0,,14:28:31,14:30:25,0
31,data analyst,married,secondary,0,0,mobile-phone,20,aug,2,-1,0,,09:11:01,09:19:04,0
51,construction worker,married,secondary,1,0,,9,may,1,-1,0,,12:45:40,12:46:50,0
27,student,single,tertiary,0,0,mobile-phone,5,mar,3,-1,0,,17:44:44,17:46:06,1
42,data analyst,single,tertiary,0,0,mobile-phone,19,nov,3,-1,0,,15:33:38,16:01:20,0
32,engineer,single,tertiary,0,0,mobile-phone,18,mar,2,-1,0,,09:38:17,09:42:55,1
37,technician,married,secondary,1,0,mobile-phone,14,apr,1,322,1,failure,12:19:31,12:20:56,0
29,entrepreneur,single,secondary,1,0,mobile-phone,25,jul,2,-1,0,,11:32:47,11:36:48,0
35,construction worker,married,secondary,1,0,mobile-phone,15,apr,3,-1,0,,16:11:21,16:15:25,0
48,data analyst,married,secondary,0,0,mobile-phone,7,jul,1,385,1,success,10:05:15,10:12:02,1
30,data analyst,single,tertiary,0,0,mobile-phone,21,aug,5,-1,0,,13:57:22,14:01:02,0
35,self-employed,married,tertiary,0,1,,5,jun,1,-1,0,,13:41:21,13:47:40,0
32,construction worker,married,primary,0,0,mobile-phone,7,sep,3,102,5,other,09:24:06,09:32:18,1
39,construction worker,married,primary,1,0,,21,may,3,-1,0,,17:17:14,17:20:07,0
49,construction worker,single,primary,1,0,mobile-phone,25,jul,2,-1,0,,16:42:47,16:59:06,1
29,entrepreneur,married,secondary,1,0,,2,jun,3,-1,0,,11:23:42,11:27:07,0
34,retired,divorced,primary,1,0,telephone,11,jul,2,-1,0,,15:35:45,15:36:16,0
32,data analyst,single,tertiary,1,0,mobile-phone,28,jul,3,-1,0,,09:12:21,09:14:52,0
58,retired,married,primary,0,0,telephone,7,jul,1,-1,0,,16:05:58,16:20:34,1
24,engineer,single,tertiary,1,0,mobile-phone,6,jul,1,-1,0,,11:47:51,11:52:18,1
29,data analyst,single,tertiary,0,0,mobile-phone,8,jul,1,87,5,failure,11:08:52,11:25:00,1
32,data analyst,single,tertiary,1,0,mobile-phone,20,apr,1,152,1,failure,12:10:25,12:14:31,0
40,data analyst,married,tertiary,0,0,mobile-phone,28,jul,5,-1,0,,13:33:23,13:36:08,0
30,civil servant,single,primary,1,1,mobile-phone,19,nov,1,-1,0,,14:23:42,14:35:08,1
36,engineer,single,tertiary,1,0,mobile-phone,8,oct,3,331,4,failure,15:47:50,15:50:05,0
48,construction worker,married,primary,0,0,,19,jun,2,-1,0,,09:14:08,09:16:24,0
39,engineer,married,secondary,0,0,mobile-phone,6,oct,1,-1,0,,14:09:40,14:11:16,0
53,civil servant,divorced,secondary,1,1,,2,jul,1,417,1,success,12:07:33,12:07:58,1
54,data analyst,married,tertiary,0,0,mobile-phone,31,jul,8,-1,0,,12:38:15,12:38:40,0
31,technician,single,tertiary,0,0,mobile-phone,4,sep,1,93,1,success,12:26:35,12:31:28,1
46,construction worker,married,primary,1,1,mobile-phone,15,may,2,353,58,other,15:05:29,15:14:12,1
30,civil servant,single,secondary,1,0,mobile-phone,18,may,1,178,1,failure,11:06:09,11:07:47,0
34,construction worker,married,secondary,1,0,,26,may,1,-1,0,,09:47:15,09:52:32,0
30,construction worker,single,secondary,1,0,mobile-phone,18,may,2,-1,0,,17:15:16,17:22:16,1
61,engineer,married,,1,0,mobile-phone,29,jul,3,183,2,success,15:26:02,15:31:51,1
47,civil servant,divorced,tertiary,0,0,mobile-phone,12,jan,1,-1,0,,14:25:57,14:31:46,1
73,retired,divorced,primary,0,0,telephone,30,mar,2,-1,0,,13:50:49,13:53:32,1
31,self-employed,single,tertiary,0,0,telephone,30,apr,1,80,1,success,15:29:05,15:30:52,0
59,technician,married,primary,0,0,mobile-phone,14,jan,1,91,10,success,15:17:52,15:23:01,1
53,data analyst,single,primary,1,0,,19,may,9,-1,0,,16:55:03,16:58:02,0
21,student,single,secondary,0,0,mobile-phone,24,may,1,89,7,success,09:51:08,09:57:30,1
36,technician,married,secondary,0,1,mobile-phone,4,aug,3,-1,0,,10:47:19,10:51:09,0
45,data analyst,married,tertiary,0,1,mobile-phone,24,jul,4,-1,0,,10:14:35,10:44:55,0
35,retired,divorced,secondary,0,0,mobile-phone,31,jul,2,-1,0,,15:34:16,15:36:45,0
31,technician,married,tertiary,1,0,mobile-phone,19,aug,2,-1,0,,14:42:12,14:44:10,0
35,data analyst,single,tertiary,1,0,mobile-phone,14,may,2,-1,0,,15:41:26,15:49:06,1
45,technician,married,secondary,1,0,,3,jun,1,-1,0,,13:59:32,14:01:22,0
72,retired,married,secondary,0,0,mobile-phone,25,aug,3,-1,0,,09:33:59,09:37:07,0
34,construction worker,married,primary,1,0,mobile-phone,12,may,2,364,1,failure,10:42:49,10:50:25,0
29,self-employed,single,tertiary,1,0,,30,may,2,-1,0,,13:36:45,14:01:45,1
37,construction worker,single,secondary,0,0,,16,jun,1,-1,0,,16:58:52,17:06:03,0
49,entrepreneur,married,tertiary,1,0,mobile-phone,17,nov,2,188,2,failure,09:40:23,09:41:05,0
39,construction worker,married,primary,1,0,,7,may,1,-1,0,,13:50:07,13:58:08,0
52,construction worker,married,primary,1,1,mobile-phone,18,aug,4,-1,0,,15:08:06,15:10:41,0
39,unemployed,married,secondary,1,0,,23,may,2,-1,0,,09:29:47,09:38:49,0
44,technician,married,secondary,1,0,mobile-phone,7,may,1,357,1,failure,14:42:06,14:44:08,0
52,self-employed,divorced,secondary,1,0,mobile-phone,19,nov,1,169,2,failure,10:28:33,10:37:52,0
39,technician,married,tertiary,0,0,mobile-phone,20,apr,1,-1,0,,15:58:29,16:07:56,1
37,construction worker,married,secondary,0,0,,27,may,6,-1,0,,15:00:24,15:00:57,0
49,technician,married,secondary,0,0,mobile-phone,31,jul,5,-1,0,,13:33:22,13:34:43,0
28,engineer,married,secondary,1,0,,17,sep,1,779,12,failure,12:02:20,12:03:07,0
27,construction worker,single,secondary,0,0,mobile-phone,25,jun,1,179,2,success,13:59:50,14:06:04,1
41,data analyst,married,tertiary,0,1,,6,jun,3,-1,0,,11:58:24,11:59:49,0
35,self-employed,single,tertiary,1,0,mobile-phone,21,nov,2,184,2,failure,14:17:34,14:18:38,0
48,data analyst,married,tertiary,0,0,,16,jun,1,-1,0,,12:16:16,12:23:48,0
42,technician,married,,0,0,mobile-phone,30,apr,1,-1,0,,14:58:20,15:04:28,1
30,engineer,single,secondary,1,1,,27,may,1,-1,0,,16:45:14,16:57:45,1
52,data analyst,single,tertiary,0,0,mobile-phone,26,aug,6,-1,0,,10:22:33,10:42:56,1
30,retired,single,tertiary,1,0,mobile-phone,30,dec,3,-1,0,,13:07:39,13:10:17,0
55,,married,secondary,0,0,mobile-phone,12,aug,1,91,5,success,13:00:55,13:05:20,1
33,engineer,married,secondary,1,0,mobile-phone,7,may,2,-1,0,,12:58:22,13:02:26,0
31,data analyst,married,tertiary,0,0,mobile-phone,20,aug,14,-1,0,,09:33:11,09:45:54,1
57,retired,married,secondary,0,0,telephone,12,jul,1,182,3,success,10:15:37,10:25:04,1
52,engineer,married,secondary,0,0,,5,jun,1,-1,0,,15:34:28,15:38:10,0
38,technician,married,secondary,1,0,mobile-phone,18,nov,3,175,2,failure,17:35:52,17:47:54,0
26,technician,single,secondary,1,0,,28,may,3,-1,0,,15:10:25,15:20:01,1
57,data analyst,married,tertiary,0,0,mobile-phone,20,aug,3,-1,0,,17:41:30,17:44:12,0
40,data analyst,married,secondary,0,0,mobile-phone,9,feb,5,-1,0,,17:42:04,17:42:19,0
80,retired,married,secondary,0,0,telephone,8,jul,1,371,1,success,16:25:13,16:29:23,1
37,data analyst,married,tertiary,0,0,mobile-phone,3,nov,1,-1,0,,16:43:27,16:45:56,1
67,retired,married,tertiary,0,0,mobile-phone,6,aug,2,-1,0,,11:55:22,11:59:36,1
59,civil servant,divorced,secondary,1,0,mobile-phone,28,jan,1,253,5,call-again,14:48:06,14:58:08,1
33,engineer,married,secondary,1,0,telephone,6,apr,1,-1,0,,13:12:23,13:15:59,0
40,construction worker,married,secondary,1,0,mobile-phone,8,may,2,298,4,failure,13:42:22,13:43:17,0
40,data analyst,married,tertiary,0,0,mobile-phone,21,aug,2,-1,0,,11:06:53,11:12:03,0
40,data analyst,married,tertiary,0,0,,20,jun,3,-1,0,,11:57:37,11:59:28,0
43,data analyst,married,secondary,1,0,,9,may,2,-1,0,,13:06:05,13:09:29,0
30,engineer,married,secondary,0,0,mobile-phone,20,nov,1,-1,0,,14:33:59,14:51:14,1
42,technician,married,tertiary,0,0,mobile-phone,13,aug,2,-1,0,,17:36:15,17:42:58,0
36,data analyst,married,tertiary,1,0,mobile-phone,22,jul,1,-1,0,,11:55:13,12:03:18,0
30,technician,single,tertiary,1,0,mobile-phone,5,jul,1,424,8,success,09:51:44,09:54:04,1
33,engineer,married,secondary,0,0,telephone,10,jul,3,-1,0,,11:55:18,12:04:02,0
33,engineer,married,secondary,1,0,mobile-phone,11,may,1,-1,0,,12:23:37,12:25:17,0
27,technician,single,,0,0,,11,jun,9,-1,0,,16:24:41,16:28:41,0
55,retired,divorced,primary,0,0,mobile-phone,28,jun,1,94,3,other,12:39:58,12:45:43,1
31,engineer,single,secondary,1,0,mobile-phone,7,may,2,295,2,failure,15:52:26,16:07:21,1
45,construction worker,married,,1,1,mobile-phone,11,jul,2,-1,0,,09:59:05,10:01:30,0
28,data analyst,married,tertiary,1,0,,7,may,5,-1,0,,11:42:00,11:44:02,0
37,civil servant,married,secondary,1,0,telephone,19,nov,1,-1,0,,11:17:14,11:17:35,0
36,data analyst,married,tertiary,0,0,mobile-phone,2,feb,1,-1,0,,12:43:51,12:44:41,0
27,civil servant,single,secondary,1,0,mobile-phone,18,may,1,-1,0,,10:51:19,10:57:50,1
26,student,single,secondary,0,0,mobile-phone,26,may,1,-1,0,,12:16:18,12:18:07,0
37,data analyst,single,tertiary,0,0,mobile-phone,19,oct,1,-1,0,,10:49:27,10:51:27,0
27,data analyst,single,secondary,0,0,mobile-phone,8,jan,1,-1,0,,17:47:51,17:50:58,1
47,self-employed,married,,1,0,mobile-phone,15,may,1,-1,0,,16:57:49,17:00:11,0
30,student,single,tertiary,1,0,mobile-phone,13,may,2,-1,0,,09:27:43,09:32:57,1
22,student,single,,0,0,mobile-phone,8,sep,1,-1,0,,11:58:23,12:02:04,0
45,construction worker,married,primary,0,0,mobile-phone,4,aug,2,-1,0,,17:48:45,17:51:32,0
31,data analyst,married,tertiary,0,0,mobile-phone,30,apr,1,86,3,success,10:34:28,10:39:25,1
33,data analyst,single,tertiary,1,0,mobile-phone,6,apr,1,98,2,success,09:55:17,09:57:19,1
46,construction worker,married,primary,1,0,,14,may,1,-1,0,,13:57:50,13:59:21,0
26,student,single,tertiary,0,0,mobile-phone,3,apr,2,-1,0,,12:01:01,12:01:49,0
32,data analyst,married,tertiary,1,0,,23,may,6,-1,0,,13:57:47,13:58:57,0
35,civil servant,married,secondary,0,0,mobile-phone,30,jul,2,-1,0,,15:23:16,15:25:49,0
28,construction worker,single,secondary,1,0,mobile-phone,1,sep,1,92,14,success,12:27:48,12:31:07,1
47,technician,married,primary,1,0,,7,may,6,-1,0,,16:03:42,16:06:19,0
32,technician,single,,0,0,mobile-phone,8,oct,2,91,7,success,10:59:07,11:03:18,1
41,data analyst,married,tertiary,0,0,mobile-phone,30,apr,1,-1,0,,11:45:19,11:46:34,0
34,technician,single,tertiary,1,0,mobile-phone,22,jul,4,-1,0,,09:43:22,09:49:49,0
25,student,single,secondary,0,0,mobile-phone,16,nov,1,-1,0,,14:32:00,14:37:30,1
